Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region
IA-WION-CO-ME-44256,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East
IA-WION-CO-LA-44107,Victoria Wilson,Corporate,United States,Lakewood,Ohio,44107,East
IA-WION-CO-NE-10011,Victoria Wilson,Corporate,United States,New York City,New York,10011,East
IA-WION-CO-MO-36116,Victoria Wilson,Corporate,United States,Montgomery,Alabama,36116,South
IA-WION-CO-SA-94110,Victoria Wilson,Corporate,United States,San Francisco,California,94110,West
IA-WION-CO-BE-98006,Victoria Wilson,Corporate,United States,Bellevue,Washington,98006,West
IA-WION-CO-SA-94122,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West
IA-WION-CO-LO-90032,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West
AM-BRWN-CO-UR-50322,William Brown,Consumer,United States,Urbandale,Iowa,50322,Central
AM-BRWN-CO-GR-75051,William Brown,Consumer,United States,Grand Prairie,Texas,75051,Central
AM-BRWN-CO-LA-77571,William Brown,Consumer,United States,La Porte,Texas,77571,Central
AM-BRWN-CO-PH-19134,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East
AM-BRWN-CO-NE-10011,William Brown,Consumer,United States,New York City,New York,10011,East
AM-BRWN-CO-PH-19143,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East
AM-BRWN-CO-CO-94521,William Brown,Consumer,United States,Concord,California,94521,West
AM-BRWN-CO-LO-90045,William Brown,Consumer,United States,Los Angeles,California,90045,West
AM-BRWN-CO-LO-90049,William Brown,Consumer,United States,Los Angeles,California,90049,West
AM-BRWN-CO-RE-97756,William Brown,Consumer,United States,Redmond,Oregon,97756,West
AM-BRWN-CO-AN-92804,William Brown,Consumer,United States,Anaheim,California,92804,West
NA-PRIS-CO-CH-60610,Xylona Preis,Consumer,United States,Chicago,Illinois,60610,Central
NA-PRIS-CO-PA-77506,Xylona Preis,Consumer,United States,Pasadena,Texas,77506,Central
NA-PRIS-CO-WE-48185,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central
NA-PRIS-CO-EV-2149,Xylona Preis,Consumer,United States,Everett,Massachusetts,2149,East
NA-PRIS-CO-BE-7109,Xylona Preis,Consumer,United States,Belleville,New Jersey,7109,East
NA-PRIS-CO-AT-30605,Xylona Preis,Consumer,United States,Athens,Georgia,30605,South
NA-PRIS-CO-HO-33021,Xylona Preis,Consumer,United States,Hollywood,Florida,33021,South
NA-PRIS-CO-SA-92024,Xylona Preis,Consumer,United States,San Diego,California,92024,West
NA-PRIS-CO-LO-90049,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West
NA-PRIS-CO-LO-90032,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West
NA-PRIS-CO-CH-95928,Xylona Preis,Consumer,United States,Chico,California,95928,West
PH-CALL-CO-DA-75217,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central
PH-CALL-CO-FR-68025,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,Central
PH-CALL-CO-NE-19711,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711,East
PH-CALL-CO-SA-94110,Yoseph Carroll,Corporate,United States,San Francisco,California,94110,West
PH-CALL-CO-LO-90032,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032,West
NA-SOEN-CO-NE-19711,Yana Sorensen,Corporate,United States,Newark,Delaware,19711,East
NA-SOEN-CO-BU-27217,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,South
NA-SOEN-CO-CO-31907,Yana Sorensen,Corporate,United States,Columbus,Georgia,31907,South
NA-SOEN-CO-MO-36116,Yana Sorensen,Corporate,United States,Montgomery,Alabama,36116,South
NA-SOEN-CO-OA-94601,Yana Sorensen,Corporate,United States,Oakland,California,94601,West
NA-SOEN-CO-SE-98103,Yana Sorensen,Corporate,United States,Seattle,Washington,98103,West
NA-SOEN-CO-LO-90036,Yana Sorensen,Corporate,United States,Los Angeles,California,90036,West
NA-SOEN-CO-HE-92345,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West
SS-CALL-CO-HO-77041,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central
SS-CALL-CO-HO-77095,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central
SS-CALL-CO-CO-47201,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central
SS-CALL-CO-CH-60610,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central
SS-CALL-CO-AU-60505,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central
SS-CALL-CO-NE-10024,Zuschuss Carroll,Consumer,United States,New York City,New York,10024,East
SS-CALL-CO-MI-33142,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South
SS-CALL-CO-HI-28601,Zuschuss Carroll,Consumer,United States,Hickory,North Carolina,28601,South
SS-CALL-CO-SA-97301,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West
SS-CALL-CO-ED-98026,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West
SS-CALL-CO-LO-90045,Zuschuss Carroll,Consumer,United States,Los Angeles,California,90045,West
SS-CALL-CO-PO-91767,Zuschuss Carroll,Consumer,United States,Pomona,California,91767,West
SS-CALL-CO-AU-80013,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West
SS-DOLI-CO-RI-47374,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central
SS-DOLI-CO-CH-37421,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,37421,South
SS-DOLI-CO-JA-32216,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,32216,South
SS-DOLI-CO-SA-94109,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109,West
SS-DOLI-CO-LO-90036,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,90036,West
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
----,,,,,,,
